rtimestamp,eventKey,lat,lng,localtime,gpsFixed,satellite,gsmRssi,speed,direction,locPrecision,ele,mileage,runtime,baseStation,gpio,adc,wall,powerVoltage,powerQuantity,timestamp,recDate
1538106039732,35,40.007316,116.147438,180928034038,A,8,15,2,169.0,1.1,364,57436,54317,460|0|10CD|E268,0,0000|0000|0000|08E5|0000,1,3668,333,1538077238000,"2018-09-28 11:40:39"
1538106099436,35,40.007121,116.147545,180928034138,A,8,16,2,165.0,1.0,368,57452,54377,460|0|10CD|E268,0,0000|0000|0000|08E5|0000,1,3668,333,1538077298000,"2018-09-28 11:41:39"
1538106159375,35,40.007006,116.147693,180928034238,A,8,16,0,160.0,1.0,382,57467,54437,460|0|10CD|E268,0,0000|0000|0000|08E4|0000,1,3667,333,1538077358000,"2018-09-28 11:42:39"
1538106219214,35,40.006843,116.147873,180928034338,A,8,14,0,160.0,1.0,395,57481,54496,460|0|10CD|E268,0,0000|0000|0000|08E4|0000,1,3667,333,1538077418000,"2018-09-28 11:43:39"
1538106279152,35,40.006691,116.148086,180928034438,A,8,15,2,155.0,1.0,407,57501,54556,460|0|10CD|E268,0,0000|0000|0000|08E3|0000,1,3665,333,1538077478000,"2018-09-28 11:44:39"
1538106339058,35,40.006535,116.148168,180928034538,A,8,14,2,89.0,1.0,419,57516,54616,460|0|10CD|E268,0,0000|0000|0000|08E2|0000,1,3664,333,1538077538000,"2018-09-28 11:45:39"
1538106398876,35,40.00636,116.148348,180928034638,A,8,13,1,124.0,0.9,434,57536,54676,460|0|10CD|E268,0,0000|0000|0000|08E2|0000,1,3664,333,1538077598000,"2018-09-28 11:46:38"
1538106458651,35,40.006316,116.1486,180928034737,A,8,17,1,130.0,0.9,447,57552,54735,460|0|10CD|E268,0,0000|0000|0000|08E1|0000,1,3662,332,1538077657000,"2018-09-28 11:47:38"
1538106518529,35,40.006205,116.14878,180928034837,A,8,15,0,152.0,0.9,456,57562,54795,460|0|10CD|E268,0,0000|0000|0000|08E1|0000,1,3662,332,1538077717000,"2018-09-28 11:48:38"
1538106578454,35,40.006088,116.148986,180928034937,A,8,11,1,140.0,0.9,465,57573,54855,460|0|10CD|E268,0,0000|0000|0000|08E0|0000,1,3660,332,1538077777000,"2018-09-28 11:49:38"
1538106638396,35,40.005815,116.149168,180928035037,A,9,10,2,176.0,0.9,478,57593,54915,460|0|10CD|E268,0,0000|0000|0000|08DF|0000,1,3659,332,1538077837000,"2018-09-28 11:50:38"
1538106698389,35,40.005571,116.149241,180928035137,A,9,13,2,179.0,0.8,488,57606,54974,460|0|10CD|D87B,0,0000|0000|0000|08DE|0000,1,3657,332,1538077897000,"2018-09-28 11:51:38"
1538106758130,35,40.005098,116.149393,180928035237,A,9,10,3,165.0,0.8,489,57640,55034,460|0|10CD|D87A,0,0000|0000|0000|08DE|0000,1,3657,332,1538077957000,"2018-09-28 11:52:38"
1538106824607,35,40.004681,116.14964,180928035337,A,8,11,1,142.0,0.9,500,57673,55094,460|0|10CD|D87A,0,0000|0000|0000|08DE|0000,1,3657,332,1538078017000,"2018-09-28 11:53:44"
1538106877786,35,40.004436,116.149745,180928035437,A,8,10,0,186.0,0.9,508,57693,55154,460|0|10CD|D87A,0,0000|0000|0000|08DC|0000,1,3654,332,1538078077000,"2018-09-28 11:54:37"
1538106937585,35,40.004211,116.149841,180928035536,A,8,10,1,162.0,1.0,523,57710,55213,460|0|10CD|D87A,0,0000|0000|0000|08DC|0000,1,3654,332,1538078136000,"2018-09-28 11:55:37"
1538107123428,35,40.004,116.150011,180928035636,A,9,8,1,143.0,0.8,539,57728,55272,460|0|10CD|D87A,0,0000|0000|0000|08D9|0000,1,3649,331,1538078196000,"2018-09-28 11:58:43"
1538107127789,35,40.003703,116.150176,180928035736,A,9,8,0,171.0,0.8,550,57748,55332,460|0|10CD|D87A,0,0000|0000|0000|08D6|0000,1,3644,331,1538078256000,"2018-09-28 11:58:47"
1538107130770,17,40.003591,116.15023,180928035757,A,9,8,0,141.0,0.9,552,57755,55353,460|0|10CD|D87A,0,0000|0000|0000|08D6|0000,0,3644,331,1538078277000,"2018-09-28 11:58:50"
1538107132990,35,40.003265,116.150223,180928035836,A,9,8,2,183.0,1.1,560,57773,55392,460|0|10CD|90DA,0,0000|0000|0000|08D3|0000,1,3639,330,1538078316000,"2018-09-28 11:58:52"
1538107184127,35,40.002496,116.150151,180928035936,A,9,7,5,171.0,0.8,564,57823,55452,460|0|10CD|90DA,0,0000|0000|0000|08D6|0000,1,3644,331,1538078376000,"2018-09-28 11:59:44"
1538107239307,35,40.001665,116.150098,180928040036,A,9,8,2,161.0,0.8,581,57874,55512,460|0|10CD|90DA,0,0000|0000|0000|08D6|0000,1,3644,331,1538078436000,"2018-09-28 12:00:39"
1538107297530,35,40.001151,116.150211,180928040135,A,9,9,1,157.0,0.8,589,57904,55571,460|0|10CD|90DA,0,0000|0000|0000|08D5|0000,1,3643,331,1538078495000,"2018-09-28 12:01:37"
1538108439171,35,40.00074,116.150133,180928040235,A,10,7,1,205.0,0.7,609,57926,55629,460|0|10CD|90DA,0,0000|0000|0000|08D2|0000,1,3638,330,1538078555000,"2018-09-28 12:20:39"
1538108440493,35,40.000465,116.150113,180928040335,A,10,7,1,182.0,0.7,617,57940,55689,460|0|10CD|90DA,0,0000|0000|0000|08CB|0000,1,3627,329,1538078615000,"2018-09-28 12:20:40"
1538108443071,35,39.999953,116.150078,180928040434,A,9,0,0,170.0,0.9,625,57974,55748,460|0|10CD|90DA,0,0000|0000|0000|08CD|0000,1,3630,330,1538078674000,"2018-09-28 12:20:43"
1538108446949,35,39.999608,116.15013,180928040534,A,9,0,0,211.0,0.9,634,58001,55808,460|0|10CD|90DA,0,0000|0000|0000|08C5|0000,1,3617,328,1538078734000,"2018-09-28 12:20:46"
1538108448308,35,39.999263,116.150138,180928040634,A,9,0,1,195.0,0.9,654,58023,55867,460|0|10CD|90DA,0,0000|0000|0000|08C8|0000,1,3622,329,1538078794000,"2018-09-28 12:20:48"
1538108451085,35,39.999071,116.150266,180928040734,A,9,0,3,154.0,0.9,663,58040,55927,460|0|10CD|90DA,0,0000|0000|0000|08C2|0000,1,3612,328,1538078854000,"2018-09-28 12:20:51"
1538108453610,35,39.998853,116.150276,180928040834,A,9,0,1,134.0,0.9,675,58058,55987,460|0|10CD|90DA,0,0000|0000|0000|08C1|0000,1,3610,328,1538078914000,"2018-09-28 12:20:53"
1538108456153,35,39.998601,116.150296,180928040934,A,10,0,0,140.0,0.7,688,58074,56047,460|0|10CD|90DA,0,0000|0000|0000|08C7|0000,1,3620,329,1538078974000,"2018-09-28 12:20:56"
1538108458788,35,39.998605,116.15029,180928041034,A,10,0,0,69.0,0.7,690,58076,56107,460|0|10CD|90DA,0,0000|0000|0000|08C6|0000,1,3619,329,1538079034000,"2018-09-28 12:20:58"
1538108460828,35,39.998518,116.15038,180928041134,A,10,0,0,193.0,0.7,691,58083,56167,460|0|10CD|90DA,0,0000|0000|0000|08C2|0000,1,3612,328,1538079094000,"2018-09-28 12:21:00"
1538108462989,35,39.998513,116.150408,180928041233,A,9,10,0,193.0,0.7,691,58083,56226,460|0|10CD|90DA,0,0000|0000|0000|08C2|0000,1,3612,328,1538079153000,"2018-09-28 12:21:02"
1538108465288,35,39.998506,116.15044,180928041333,A,10,0,0,244.0,0.7,689,58085,56286,460|0|10CD|90DA,0,0000|0000|0000|08BB|0000,1,3601,327,1538079213000,"2018-09-28 12:21:05"
1538108469126,35,39.99849,116.150413,180928041433,A,10,7,0,307.0,0.7,691,58086,56346,460|0|10CD|90DA,0,0000|0000|0000|08C4|0000,1,3615,328,1538079273000,"2018-09-28 12:21:09"
1538108470489,35,39.998521,116.150408,180928041533,A,10,8,0,307.0,0.7,688,58086,56406,460|0|10CD|90DA,0,0000|0000|0000|08BF|0000,1,3607,327,1538079333000,"2018-09-28 12:21:10"
1538108472849,35,39.998408,116.150738,180928041633,A,9,10,2,105.0,0.8,684,58108,56466,460|0|10CD|90DA,0,0000|0000|0000|08B7|0000,1,3594,326,1538079393000,"2018-09-28 12:21:12"
1538108474893,35,39.998255,116.151353,180928041733,A,11,0,1,136.0,0.7,695,58141,56526,460|0|10CD|90DA,0,0000|0000|0000|08BB|0000,1,3601,327,1538079453000,"2018-09-28 12:21:14"
1538108477470,35,39.99798,116.151618,180928041833,A,10,0,0,163.0,0.7,696,58165,56586,460|0|10CD|90DA,0,0000|0000|0000|08B3|0000,1,3588,326,1538079513000,"2018-09-28 12:21:17"
1538108480930,35,39.997465,116.151523,180928041933,A,11,0,4,163.0,0.7,693,58201,56645,460|0|10CD|90DA,0,0000|0000|0000|08B6|0000,1,3593,326,1538079573000,"2018-09-28 12:21:20"
1538108482972,35,39.99709,116.151353,180928042032,A,10,24,0,229.0,0.8,699,58228,56704,460|0|10CD|8156,0,0000|0000|0000|08B8|0000,1,3596,326,1538079632000,"2018-09-28 12:21:22"
1538108494272,35,39.99705,116.151313,180928042132,A,11,22,2,240.0,0.8,701,58230,56764,460|0|10CD|8156,0,0000|0000|0000|08B5|0000,1,3591,326,1538079692000,"2018-09-28 12:21:34"
1538108554029,35,39.997036,116.15121,180928042232,A,10,24,0,248.0,0.7,697,58238,56824,460|0|10CD|8156,0,0000|0000|0000|08B4|0000,1,3590,326,1538079752000,"2018-09-28 12:22:34"
1538108613992,35,39.99704,116.151195,180928042332,A,10,22,0,228.0,0.7,695,58240,56884,460|0|10CD|8156,0,0000|0000|0000|08B5|0000,1,3591,326,1538079812000,"2018-09-28 12:23:33"
1538108686452,35,39.99705,116.151208,180928042432,A,10,18,0,228.0,0.7,696,58240,56943,460|0|10CD|8156,0,0000|0000|0000|08B0|0000,1,3583,325,1538079872000,"2018-09-28 12:24:46"
1538108733688,35,39.997056,116.151191,180928042532,A,11,23,0,228.0,0.7,698,58240,57003,460|0|10CD|8156,0,0000|0000|0000|08B3|0000,1,3588,326,1538079932000,"2018-09-28 12:25:33"
1538109051636,35,39.997045,116.151225,180928042632,A,11,22,0,338.0,0.7,699,58241,57063,460|0|10CD|8156,0,0000|0000|0000|08A9|0000,1,3572,324,1538079992000,"2018-09-28 12:30:51"
1538109052973,35,39.997016,116.151241,180928042732,A,11,22,0,338.0,0.7,701,58241,57123,460|0|10CD|8156,0,0000|0000|0000|08A6|0000,1,3567,324,1538080052000,"2018-09-28 12:30:52"
1538109055333,35,39.997025,116.151251,180928042831,A,11,22,0,338.0,0.7,702,58241,57181,460|0|10CD|8156,0,0000|0000|0000|08A5|0000,1,3565,324,1538080111000,"2018-09-28 12:30:55"
1538109057919,35,39.997028,116.151243,180928042931,A,10,0,0,338.0,0.7,701,58241,57241,460|0|10CD|8156,0,0000|0000|0000|08AC|0000,1,3577,325,1538080171000,"2018-09-28 12:30:57"
1538109061791,35,39.997006,116.151181,180928043031,A,10,0,0,226.0,0.7,698,58244,57301,460|0|10CD|8156,0,0000|0000|0000|08AB|0000,1,3575,325,1538080231000,"2018-09-28 12:31:01"
1538109093055,35,39.996948,116.150778,180928043131,A,10,23,1,260.0,0.7,689,58274,57361,460|0|10CD|8156,0,0000|0000|0000|08AA|0000,1,3573,324,1538080291000,"2018-09-28 12:31:33"
1538109442674,35,39.9966,116.149598,180928043231,A,9,15,2,133.0,1.0,674,58389,57421,460|0|10CD|8156,0,0000|0000|0000|08A2|0000,1,3561,323,1538080351000,"2018-09-28 12:37:22"
1538109443992,35,39.996398,116.149896,180928043331,A,10,15,4,145.0,0.7,672,58407,57481,460|0|10CD|8156,0,0000|0000|0000|089F|0000,1,3556,323,1538080411000,"2018-09-28 12:37:23"
1538109446171,35,39.996121,116.150671,180928043431,A,7,15,1,140.0,1.6,642,58450,57541,460|0|10CD|8156,0,0000|0000|0000|089D|0000,1,3552,322,1538080471000,"2018-09-28 12:37:26"
1538109448733,35,39.995856,116.151105,180928043531,A,8,15,3,128.0,1.6,630,58486,57601,460|0|10CD|8156,0,0000|0000|0000|089C|0000,1,3551,322,1538080531000,"2018-09-28 12:37:28"
1538109453154,35,39.995786,116.151628,180928043630,A,9,0,1,93.0,0.8,616,58516,57660,460|0|10CD|8156,0,0000|0000|0000|089F|0000,1,3556,323,1538080590000,"2018-09-28 12:37:33"
1538109456828,35,39.995546,116.151941,180928043730,A,6,23,2,128.0,1.7,609,58542,57720,460|0|10CD|8156,0,0000|0000|0000|089C|0000,1,3551,322,1538080650000,"2018-09-28 12:37:36"
1538109512089,35,39.99525,116.152206,180928043830,A,7,24,1,126.0,1.3,609,58567,57780,460|0|10CD|8156,0,0000|0000|0000|08A0|0000,1,3557,323,1538080710000,"2018-09-28 12:38:32"
1538109571813,35,39.99501,116.152308,180928043930,A,7,27,1,182.0,1.3,587,58588,57839,460|0|10CD|8156,0,0000|0000|0000|08A1|0000,1,3559,323,1538080770000,"2018-09-28 12:39:31"
1538109631828,35,39.994668,116.152548,180928044030,A,8,25,2,165.0,1.0,580,58618,57899,460|0|10CD|8156,0,0000|0000|0000|08A0|0000,1,3557,323,1538080830000,"2018-09-28 12:40:31"
1538109691592,35,39.994351,116.15282,180928044130,A,9,25,1,141.0,1.0,571,58647,57959,460|0|10CD|8156,0,0000|0000|0000|089F|0000,1,3556,323,1538080890000,"2018-09-28 12:41:31"
1538109751550,35,39.994085,116.153115,180928044230,A,10,23,2,148.0,0.8,554,58673,58018,460|0|10CD|8156,0,0000|0000|0000|089E|0000,1,3554,323,1538080950000,"2018-09-28 12:42:31"
1538109811349,35,39.993606,116.153353,180928044330,A,8,26,3,192.0,1.0,546,58708,58078,460|0|10CD|8156,0,0000|0000|0000|089E|0000,1,3554,323,1538081010000,"2018-09-28 12:43:31"
1538109871215,35,39.993183,116.15344,180928044430,A,8,22,0,171.0,1.0,532,58743,58137,460|0|10CD|8156,0,0000|0000|0000|089D|0000,1,3552,322,1538081070000,"2018-09-28 12:44:31"
1538109931129,35,39.992786,116.153708,180928044529,A,8,20,2,98.0,2.2,519,58780,58195,460|0|10CD|8156,0,0000|0000|0000|089D|0000,1,3552,322,1538081129000,"2018-09-28 12:45:31"
1538109991111,35,39.99238,116.154021,180928044629,A,10,20,3,139.0,0.7,521,58811,58254,460|0|10CD|8156,0,0000|0000|0000|089C|0000,1,3551,322,1538081189000,"2018-09-28 12:46:31"
1538110054645,35,39.992341,116.154631,180928044729,A,6,19,4,116.0,1.0,502,58860,58314,460|0|10CD|8156,0,0000|0000|0000|089C|0000,1,3551,322,1538081249000,"2018-09-28 12:47:34"
1538110110655,35,39.991943,116.155171,180928044829,A,7,29,1,165.0,1.3,474,58927,58373,460|0|10CD|C158,0,0000|0000|0000|089B|0000,1,3549,322,1538081309000,"2018-09-28 12:48:30"
1538110170587,35,39.991593,116.1557,180928044929,A,6,25,4,189.0,1.4,456,58984,58431,460|0|10CD|C158,0,0000|0000|0000|089A|0000,1,3548,322,1538081369000,"2018-09-28 12:49:30"
1538110230774,35,39.99148,116.156356,180928045029,A,9,30,4,105.0,0.7,437,59039,58491,460|0|10CD|C158,0,0000|0000|0000|089A|0000,1,3548,322,1538081429000,"2018-09-28 12:50:30"
1538110290355,35,39.991465,116.157135,180928045129,A,9,30,4,30.0,0.8,416,59101,58550,460|0|10CD|C158,0,0000|0000|0000|0899|0000,1,3546,322,1538081489000,"2018-09-28 12:51:30"
1538110350801,35,39.991378,116.157633,180928045229,A,9,22,0,107.0,0.9,396,59149,58609,460|0|10CD|C158,0,0000|0000|0000|0898|0000,1,3544,322,1538081549000,"2018-09-28 12:52:30"
1538110410053,35,39.991071,116.15844,180928045328,A,9,26,2,147.0,0.7,387,59203,58668,460|0|10CD|C158,0,0000|0000|0000|0897|0000,1,3543,322,1538081608000,"2018-09-28 12:53:30"
1538110470004,35,39.99091,116.158418,180928045428,A,8,20,2,193.0,1.0,387,59226,58727,460|0|10CD|C158,0,0000|0000|0000|0897|0000,1,3543,322,1538081668000,"2018-09-28 12:54:30"
1538110529787,35,39.990853,116.158378,180928045528,A,8,19,0,17.0,0.8,389,59235,58787,460|0|10CD|C158,0,0000|0000|0000|0896|0000,1,3541,321,1538081728000,"2018-09-28 12:55:29"
1538110589703,35,39.990851,116.158398,180928045628,A,8,25,0,59.0,0.8,388,59236,58847,460|0|10CD|C158,0,0000|0000|0000|0895|0000,1,3540,321,1538081788000,"2018-09-28 12:56:29"
1538110649635,35,39.99071,116.158671,180928045728,A,8,24,3,72.0,0.8,377,59259,58907,460|0|10CD|C158,0,0000|0000|0000|0895|0000,1,3540,321,1538081848000,"2018-09-28 12:57:29"
1538110709510,35,39.990788,116.159013,180928045828,A,9,20,2,79.0,0.8,376,59279,58967,460|0|10CD|C158,0,0000|0000|0000|0894|0000,1,3538,321,1538081908000,"2018-09-28 12:58:29"
1538110769208,35,39.990685,116.159296,180928045928,A,8,21,2,58.0,0.8,367,59306,59027,460|0|10CD|C158,0,0000|0000|0000|0894|0000,1,3538,321,1538081968000,"2018-09-28 12:59:29"
1538110829143,35,39.990698,116.159355,180928050028,A,6,17,3,249.0,1.7,368,59347,59087,460|0|10CD|C158,0,0000|0000|0000|0893|0000,1,3536,321,1538082028000,"2018-09-28 13:00:29"
1538110889001,35,39.99024,116.158883,180928050127,A,7,31,3,120.0,0.9,370,59403,59145,460|0|10CD|812E,0,0000|0000|0000|0893|0000,1,3536,321,1538082087000,"2018-09-28 13:01:29"
1538110949300,35,39.98979,116.159196,180928050227,A,7,31,2,149.0,0.9,372,59449,59205,460|0|10CD|812E,0,0000|0000|0000|0893|0000,1,3536,321,1538082147000,"2018-09-28 13:02:29"
1538111009821,35,39.989683,116.159455,180928050327,A,8,31,1,197.0,0.8,389,59471,59265,460|0|10CD|812E,0,0000|0000|0000|0892|0000,1,3535,321,1538082207000,"2018-09-28 13:03:29"
1538111068624,35,39.98926,116.15951,180928050427,A,6,29,3,181.0,1.2,395,59503,59325,460|0|10CD|812E,0,0000|0000|0000|0891|0000,1,3533,321,1538082267000,"2018-09-28 13:04:28"
1538111128602,35,39.988811,116.159918,180928050527,A,6,22,2,154.0,1.2,399,59543,59385,460|0|10CD|812E,0,0000|0000|0000|0890|0001,1,3532,321,1538082327000,"2018-09-28 13:05:28"
1538111188363,35,39.98856,116.160246,180928050627,A,6,19,2,64.0,1.2,418,59577,59445,460|0|10CD|812E,0,0000|0000|0000|0890|0000,1,3532,321,1538082387000,"2018-09-28 13:06:28"
1538111248221,35,39.988355,116.160358,180928050727,A,6,21,2,219.0,1.2,427,59611,59504,460|0|10CD|812E,0,0000|0000|0000|088F|0000,1,3530,320,1538082447000,"2018-09-28 13:07:28"
1538111308142,35,39.988155,116.16051,180928050827,A,6,19,1,202.0,0.9,437,59634,59563,460|0|10CD|812E,0,0000|0000|0000|088F|0000,1,3530,320,1538082507000,"2018-09-28 13:08:28"
1538111367957,35,39.98789,116.160576,180928050926,A,6,17,3,21.0,0.9,456,59658,59622,460|0|10CD|812E,0,0000|0000|0000|088E|0000,1,3528,320,1538082566000,"2018-09-28 13:09:27"
1538111427899,35,39.987878,116.160586,180928051026,A,6,21,0,307.0,0.9,461,59659,59682,460|0|10CD|812E,0,0000|0000|0000|088E|0000,1,3528,320,1538082626000,"2018-09-28 13:10:27"
1538111487700,35,39.987908,116.160938,180928051126,A,5,12,1,145.0,1.4,468,59682,59742,460|0|10CD|812E,0,0000|0000|0000|088C|0000,1,3525,320,1538082686000,"2018-09-28 13:11:27"
1538111548009,35,39.987788,116.161028,180928051226,A,7,14,0,259.0,0.8,475,59706,59802,460|0|10CD|8188,0,0000|0000|0000|0886|0000,1,3515,319,1538082746000,"2018-09-28 13:12:28"
1538111609206,35,39.987668,116.161016,180928051326,A,7,17,0,138.0,0.8,484,59717,59862,460|0|10CD|8156,0,0000|0000|0000|088B|0000,1,3523,320,1538082806000,"2018-09-28 13:13:29"
1538111668572,35,39.98744,116.161255,180928051426,A,6,14,1,134.0,0.9,491,59738,59921,460|0|10CD|8188,0,0000|0000|0000|088A|0000,1,3522,320,1538082866000,"2018-09-28 13:14:28"
1538111727266,35,39.987076,116.161285,180928051526,A,7,16,0,130.0,1.9,508,59764,59981,460|0|10CD|8156,0,0000|0000|0000|088A|0000,1,3522,320,1538082926000,"2018-09-28 13:15:27"
1538111787181,35,39.986975,116.161386,180928051626,A,10,25,1,108.0,0.7,510,59777,60040,460|0|10CD|E20A,0,0000|0000|0000|0889|0000,1,3520,320,1538082986000,"2018-09-28 13:16:27"
1538111847184,35,39.986728,116.161418,180928051725,A,8,23,0,174.0,1.0,504,59795,60100,460|0|10CD|E20A,0,0000|0000|0000|0889|0000,1,3520,320,1538083045000,"2018-09-28 13:17:27"
1538111907042,35,39.986203,116.16137,180928051825,A,9,24,6,201.0,1.4,485,59841,60159,460|0|10CD|E20A,0,0000|0000|0000|0888|0000,1,3519,319,1538083105000,"2018-09-28 13:18:27"
1538111967921,35,39.985738,116.161253,180928051925,A,9,17,2,231.0,0.9,478,59889,60218,460|0|10CD|8DCC,0,0000|0000|0000|0888|0000,1,3519,319,1538083165000,"2018-09-28 13:19:27"
1538112026619,35,39.985406,116.16089,180928052025,A,8,19,0,240.0,1.9,477,59924,60278,460|0|10CD|8DCC,0,0000|0000|0000|0886|0000,1,3515,319,1538083225000,"2018-09-28 13:20:26"
1538112087619,35,39.985551,116.160986,180928052125,A,8,19,3,36.0,1.0,479,59939,60338,460|0|10CD|E20A,0,0000|0000|0000|0886|0000,1,3515,319,1538083285000,"2018-09-28 13:21:27"
1538112150244,35,39.985808,116.161338,180928052225,A,9,18,0,78.0,0.9,483,59966,60398,460|0|10CD|8124,0,0000|0000|0000|0885|0000,1,3514,319,1538083345000,"2018-09-28 13:22:30"
1538112206089,35,39.985823,116.161403,180928052325,A,10,13,3,82.0,0.8,483,59969,60458,460|0|10CD|8DCC,0,0000|0000|0000|0884|0000,1,3512,319,1538083405000,"2018-09-28 13:23:26"
1538112266068,35,39.98581,116.161496,180928052425,A,10,24,0,73.0,0.8,486,59975,60518,460|0|10CD|8124,0,0000|0000|0000|0883|0000,1,3511,319,1538083465000,"2018-09-28 13:24:26"
1538112326158,35,39.985796,116.161538,180928052524,A,10,25,0,113.0,0.8,484,59979,60577,460|0|10CD|E20A,0,0000|0000|0000|0882|0000,1,3509,319,1538083524000,"2018-09-28 13:25:26"
1538112385910,35,39.985475,116.162011,180928052624,A,10,21,2,170.0,0.8,463,60025,60637,460|0|10CD|8124,0,0000|0000|0000|0882|0000,1,3509,319,1538083584000,"2018-09-28 13:26:25"
1538112456511,35,39.985161,116.162308,180928052724,A,8,23,3,216.0,0.9,443,60076,60697,460|0|10CD|8124,0,0000|0000|0000|0881|0000,1,3507,318,1538083644000,"2018-09-28 13:27:36"
1538112505760,35,39.984913,116.162663,180928052824,A,8,20,6,173.0,2.0,408,60132,60757,460|0|10CD|811A,0,0000|0000|0000|0873|0001,1,3485,316,1538083704000,"2018-09-28 13:28:25"
1538112565364,35,39.984403,116.163583,180928052924,A,7,21,5,121.0,1.1,387,60238,60817,460|0|10CD|8124,0,0000|0000|0000|087D|0000,1,3501,318,1538083764000,"2018-09-28 13:29:25"
1538112625317,35,39.984013,116.164631,180928053024,A,6,18,8,124.0,1.1,351,60332,60876,460|0|10CD|8124,0,0000|0000|0000|087E|0000,1,3503,318,1538083824000,"2018-09-28 13:30:25"
1538112685708,35,39.98381,116.164861,180928053124,A,5,10,0,167.0,1.4,356,60362,60936,460|0|10CD|8124,0,0000|0000|0000|087C|0000,1,3499,318,1538083884000,"2018-09-28 13:31:25"
1538112745133,35,39.983973,116.165001,180928053224,A,5,15,0,45.0,1.4,355,60369,60995,460|0|10CD|C157,0,0000|0000|0000|087A|0000,1,3496,317,1538083944000,"2018-09-28 13:32:25"
1538112804980,35,39.983925,116.165178,180928053323,A,5,17,1,107.0,1.4,355,60384,61053,460|0|10CD|C157,0,0000|0000|0000|087A|0001,1,3496,317,1538084003000,"2018-09-28 13:33:24"
1538112864809,35,39.984241,116.16536,180928053423,A,6,19,2,46.0,1.5,363,60420,61112,460|0|10CD|C157,0,0000|0000|0000|0879|0000,1,3494,317,1538084063000,"2018-09-28 13:34:24"
1538112924622,35,39.98485,116.165581,180928053523,A,6,13,0,31.0,1.5,377,60444,61172,460|0|10CD|C157,0,0000|0000|0000|0878|0000,1,3493,317,1538084123000,"2018-09-28 13:35:24"
1538113001331,35,39.985088,116.165876,180928053623,A,6,12,1,311.0,1.3,374,60455,61231,460|0|10CD|C157,0,0000|0000|0000|0876|0000,1,3490,317,1538084183000,"2018-09-28 13:36:41"
1538113044333,35,39.985431,116.166015,180928053723,A,6,11,0,18.0,1.3,382,60471,61291,460|0|10CD|C157,0,0000|0000|0000|0875|0000,1,3488,317,1538084243000,"2018-09-28 13:37:24"
1538113139814,35,39.985968,116.166263,180928053823,A,7,8,0,27.0,1.3,380,60492,61350,460|0|10CD|C157,0,0000|0000|0000|0874|0000,1,3486,316,1538084303000,"2018-09-28 13:38:59"
1538113180636,35,39.985968,116.166263,180928053823,A,7,8,0,27.0,1.3,380,60492,61350,460|0|10CD|C157,0,0000|0000|0000|0874|0000,1,3486,316,1538084303000,"2018-09-28 13:39:40"
1538113183332,35,39.986266,116.166511,180928053923,A,6,6,0,33.0,1.3,382,60503,61410,460|0|10CD|C157,0,0000|0000|0000|0870|0000,1,3480,316,1538084363000,"2018-09-28 13:39:43"
1538113223955,35,39.986695,116.166855,180928054023,A,6,21,3,21.0,1.3,393,60517,61470,460|0|10CD|C157,0,0000|0000|0000|086D|0000,1,3475,315,1538084423000,"2018-09-28 13:40:23"
1538113354358,35,39.987326,116.16724,180928054122,A,5,9,1,357.0,3.6,387,60540,61528,460|0|10CD|C157,0,0000|0000|0000|086E|0001,1,3477,316,1538084482000,"2018-09-28 13:42:34"
1538113356859,35,39.987778,116.167711,180928054222,A,5,7,3,43.0,3.6,389,60565,61588,460|0|10CD|C157,0,0000|0000|0000|0869|0000,1,3469,315,1538084542000,"2018-09-28 13:42:36"
1538113405681,35,39.98804,116.167736,180928054322,A,6,12,3,330.0,1.3,424,60605,61648,460|0|10CD|C156,0,0000|0000|0000|0869|0000,1,3469,315,1538084602000,"2018-09-28 13:43:25"
1538113480323,35,39.988775,116.167486,180928054422,A,6,9,2,8.0,1.3,422,60649,61708,460|0|10CD|C156,0,0000|0000|0000|0868|0000,1,3467,315,1538084662000,"2018-09-28 13:44:40"
1538113523665,35,39.989141,116.167465,180928054522,A,6,15,1,303.0,1.3,429,60673,61768,460|0|10CD|C156,0,0000|0000|0000|0865|0000,1,3462,314,1538084722000,"2018-09-28 13:45:23"
1538113589784,35,39.989495,116.167461,180928054622,A,6,15,3,351.0,1.3,436,60694,61827,460|0|10CD|C156,0,0000|0000|0000|0862|0000,1,3457,314,1538084782000,"2018-09-28 13:46:29"
1538113643038,35,39.990058,116.167216,180928054722,A,6,9,5,3.0,1.3,438,60743,61887,460|0|10CD|8124,0,0000|0000|0000|085F|0000,1,3453,313,1538084842000,"2018-09-28 13:47:23"
1538113702785,35,39.990461,116.166971,180928054822,A,6,18,2,271.0,1.3,464,60788,61947,460|0|10CD|8124,0,0000|0000|0000|085D|0000,1,3449,313,1538084902000,"2018-09-28 13:48:22"
1538113762787,35,39.990713,116.166845,180928054922,A,6,20,3,316.0,1.3,471,60805,62007,460|0|10CD|8124,0,0000|0000|0000|085A|0000,1,3445,313,1538084962000,"2018-09-28 13:49:22"
1538113822727,35,39.991013,116.166588,180928055021,A,8,20,1,10.0,1.0,488,60833,62066,460|0|10CD|8124,0,0000|0000|0000|0857|0000,1,3440,312,1538085021000,"2018-09-28 13:50:22"
1538113882544,35,39.991408,116.166751,180928055121,A,7,20,3,38.0,1.0,503,60861,62125,460|0|10CD|8188,0,0000|0000|0000|0854|0000,1,3435,312,1538085081000,"2018-09-28 13:51:22"
